question,subject,correct_answer,llm_answer,is_correct,confidence,response_time,distractor_set,distractor_type,model
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,90.0,0.8188657760620117,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,100.0,0.405364990234375,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,100.0,0.387127161026001,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,90.0,0.4628582000732422,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,100.0,0.4669830799102783,mmlu_distractors_partial_truths,partial_truths,gpt-4o
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,,2.018916130065918,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,0.517106294631958,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,100.0,0.4312009811401367,mmlu_distractors_partial_truths,partial_truths,gpt-4o
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,100.0,0.4020380973815918,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,100.0,0.7347850799560547,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,100.0,0.5172197818756104,mmlu_distractors_partial_truths,partial_truths,gpt-4o
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Cognitive stage,True,90.0,5.428586006164551,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,.,False,90.0,6.854768753051758,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,95.0,4.434880018234253,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,Routine in-office blood pressure measurement,False,90.0,4.767209053039551,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,4.194360017776489,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,95.0,0.6145648956298828,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,mv²,False,100.0,31.647342681884766,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,85.0,8.046680212020874,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,95.0,0.7991008758544922,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,95.0,0.6020369529724121,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,90.0,0.4292490482330322,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,95.0,0.3676753044128418,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,6x - 2,True,100.0,5.633310794830322,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,95.0,12.534591913223267,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,2.2212929725646973,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.47959113121032715,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,100.0,2.7162930965423584,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.5133030414581299,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,95.0,0.6995270252227783,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,95.0,8.413843154907227,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,100.0,0.39232921600341797,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,mv²,False,100.0,0.4339439868927002,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,95.0,0.5147519111633301,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,85.0,6.04880690574646,mmlu_distractors_partial_truths,partial_truths,gpt-4o-mini
